count,hate_speech,offensive_language,neither,Label,Text
3,0,3,0,1,send yall bitch asses fishing us rt aint beat san antonio season dont wanna play nigguhs straightup
6,1,5,0,1,shit rt want bitch bad id eat front kids
3,2,1,0,0,sir please go text mexican bitch im finna deal witcho childish ass
3,0,3,0,1,smh maybe dont wanna actual whores rt wet pussy shouldnt dry purse
3,0,0,3,2,snl mocks entire obama tenure ebola skit hot air
3,0,0,3,2,somebody please bring hotel room hire something realgt work hard somebody throwing trash iwantout
3,0,3,0,1,soo guys tweets bullshit bitch stupid wants stupid doesnt want u
3,2,1,0,0,stfu boris fagjo rt cause faggot makes sense right rt bran prolly real nurturing lol
6,0,6,0,1,stop texting hoes good morning
3,0,3,0,1,swag bitch im serious
3,0,2,1,1,sad girls look kim much like damn got famous hoe making sex tapes need find better role models
4,0,4,0,1,sadboy bitch worldwidee
6,0,6,0,1,said mean bitch
3,0,3,0,1,sakurako legs spread wide takes big cock deep hertwat
3,0,0,3,2,saltine crackers dinner lol sad lyfe
3,1,2,0,1,salute rt rt spit chest like nasty bitch
3,0,3,0,1,salute real nicca
3,0,3,0,1,sam hands easily doubt million years least favorite character little bitch freaksandgeeks
3,0,3,0,1,sam bitch ronnie got fight
6,0,6,0,1,bitches face bout couldnt bitches dick
3,0,3,0,1,hoe said couldnt get tryna kick
3,0,3,0,1,hoes ass tonight gonna singing jesus loves morning
3,0,2,1,1,niccas tryna around niccas used
3,1,2,0,1,people bitchin jetpacks shit aw counting days comes buncha fags
3,2,1,0,0,reason u look like anthony davis eyebrows fuck niggers act different girls arounds
3,0,3,0,1,shit rt bm tho ex wanna go fuck enemy may god aint hoe
3,0,3,0,1,rt back found listening mad real hip hop zero bitches sight
3,0,0,3,2,sapete che vi odio ho finito
3,0,3,0,1,savage fuck right shirty cunt
3,0,0,3,2,saw pick dime floor toes apparently monkey toes gene strong one
3,1,2,0,1,saw vine kobe calling dwight howard bitch ass nigga
3,0,1,2,2,saw brownies kitchen counter bit one immediately surge pain spice hit tongue chili flakes eff brian
3,0,3,0,1,saw dog humpin female dog day female waiting outside door quick hook dog gets bitches
3,0,3,0,1,saw bad bitch today
3,0,3,0,1,saw little freshman ho looked like spiked dog collar stupidest shit ever everytime saw said sexy lmao
3,0,3,0,1,saw three grown men motorcycle amp bitch barely moving lmao hell
3,0,2,1,1,say im wrong treat pussy right
3,0,3,0,1,say rt alotta bitches standards niggas thats outta yall league
3,1,2,0,1,say confront pussy fuck
3,0,3,0,1,say hoes ou even im hoes tell em
3,0,3,0,1,say fuccn name hoe
3,0,3,0,1,say fucking name hoe
3,0,3,0,1,say ya want im single opportunity dick ass pussy time ima take
3,0,3,0,1,say want bitch pipes
6,1,5,0,1,say love bitch much ill kill yo ass front
3,0,3,0,1,say love bitch much ill kill right front
3,0,3,0,1,saya natsukawa gets pussy fucked licked two hornyjapaneses
3,2,1,0,0,scandal negro bed wenchs fairytale propaganda via must see hebrew daughters zion
3,0,3,0,1,scary bitches twitter never nigga crush always oomf shit
3,0,0,3,2,school schoo scho sch sc st sta stay stay h stay ho stay hom stay home
3,0,3,0,1,school ghetto fuck
3,0,3,0,1,school sucks dick hoes attend
3,1,2,0,1,scientists recently discovered bitches fact trippin
3,0,0,3,2,scott brooks finds new ways flip bird game know right move idontcare kdstreak imsad
3,1,2,0,1,scott told work today wants come get drunk seduce girlfriend ill kill bitch
6,0,6,0,1,scrappy got hoes em stage wonder many audience
3,0,3,0,1,scrappy mom run bitches away
3,1,2,0,1,screaming like lil bitch
3,0,3,0,1,screaming money hoes nigga aint fuck shit
3,1,2,0,1,sean kingston look like facebook dyke
3,0,2,1,1,search terms obama twinkie get bunch people rehashing handful jokes idea hostess failed
3,0,3,0,1,seaside smell like stank ass pussy bruh
3,3,0,0,0,seattle mayoral election year choice bunch women nonwhites faggotsfag lovers
3,0,0,3,2,sebastian high cat nip rn
3,0,3,0,1,second time gentrified bitches got nerves morning
3,0,3,0,1,secondary playing like hoes
3,0,3,0,1,seconds end whats gonna pull trigger bitch
3,0,3,0,1,seconds end whats gonna pull trigger bitch
6,0,6,0,1,see ima stop getting twitter arguing hoesstupidity trait dont fuck
3,0,3,0,1,see bitches ruin sports kobe dont play damn football either looking mentioned stupidity ya momma hoe
3,0,1,2,2,see ride sunset colored tv screen tnt acdc
3,0,2,1,1,see nig today somebody understands music like
3,0,3,0,1,see niggas mad hoes go
3,0,0,3,2,see jumbotron thats jig
3,0,3,0,1,see two bitches cluuuuub living
3,0,3,0,1,see paid bitches pay attention broke never mentioned fuck em keep strictly pimpin
3,1,2,0,1,see pussies need guns
3,0,3,0,1,see fags hours
3,0,3,0,1,see tron side bitches
3,2,1,0,0,seegt fine linegt killing faggots doesnt change source creation stupid people overbreedinggt periodgt
3,1,2,0,1,see already know faggot lmao
3,0,0,3,2,seeing another baseball team makes wanna book trip right
6,2,3,1,1,seeing elder queer couples marry really emotional get live final years equality dignity
3,0,3,0,1,seeing many basic bitches rn
3,2,1,0,0,seeing ugly bitches get pregnant lets know nigga swill fuck anything pussy alcohol longer excuse pressed
3,3,0,0,0,seem like da colored folk gettin da way lately sayin
3,1,2,0,1,seen glo eat twat stage watching shit get eaten middle populated concourse aint mistaken
3,0,3,0,1,seen bitch got man scheming low
3,0,3,0,1,seen niccas come seen niccas fall
9,0,2,7,2,selling ex lax brownies front meijer pregnant women gooddeed
3,2,0,1,0,senator anchor baby go back came natural born canadian
3,0,3,0,1,send emojii ill tweet pussy
3,0,3,0,1,send bitch smiley face bitches love smiley faces
3,0,2,1,1,sendin link wishy washy old hoes
3,0,3,0,1,senior privileges bitch
3,0,1,2,2,sent ideas voem seem wanna hold testingdrills nice weather need run mock incidents bad weather night
3,0,0,3,2,serious question many country songs mention honkey tonks
3,0,3,0,1,serious question white boys pull bitches bumpin
3,1,2,0,1,seriously youre living someones place free least could help keep clean ratchet lazy hoe
3,0,0,3,2,seriously reading thriller like books spook horror movies bookgeek
3,1,2,0,1,seriously retarded really funny word
3,1,2,0,1,sesh nwords say like white kid yes kush betta u whore please kill yo self fool bitch ass
3,0,3,0,1,sessys bitch real homie unlike gabby
3,1,2,0,1,seven digits niggas two commas hoe
3,0,0,3,2,sewing also requirement isis jihadi girl keep mens clothes presentable isisfeminism
3,0,3,0,1,sex reward relationship nigga never done anything whatsoever yet still give pussysmh
3,0,3,0,1,sex whoever want whenever want nah girl give good pussy time
3,0,3,0,1,sexy japanese slut fingers toys pussy steps squirting juice allover
3,0,3,0,1,sexy ass yellow bone
3,1,2,0,1,sexy bitch lame nigguh
3,0,3,0,1,sgp still bitches dms
3,0,3,0,1,sht rt k michelle apart baltimore twitter shed one hoes saying shes celibate smh
3,0,0,3,2,shades eric chavezs past gold glove yankees oakland
3,0,3,0,1,shantrell tryna fight bitches da clinic n shut wanna wait til uh bitch sick try bump
3,0,3,0,1,shara fuck ya pussy know meant mf
3,1,2,0,1,sharkeisha isnt dead youre retarded lop
3,0,3,0,1,shaved pussy ho gets serious anal sexhere
3,0,3,0,1,shawty pussy wet dope drippn wet
3,0,0,3,2,may dumb stump even sarah mocks obama
3,0,3,0,1,bad bitch period didnt get big ass implants fucc
3,0,2,1,1,bird shit disrespectful ran outside n left man get bossed
3,0,3,0,1,dirty bitch dotn doubt
3,0,3,0,1,dyke one side head faded
9,1,7,1,1,hoe cause boyfriend want scary cause dont talk shit like yall ugly cause dont like grow
3,0,3,0,1,true boss bitch respect
3,0,3,0,1,actin bgie around u cuz used things u cant supply fuckin wit meecuz mrhe aint shit first take niqqa bitch
3,0,3,0,1,actin like hoe dont want id rather smoke marijuana
3,0,3,0,1,real shit n stay chill shit besides niccas one chill wit
3,0,3,0,1,thinking throwing pussy back good throwing ya nut process
3,0,3,0,1,hoe summer soon fall weather hit shell probably forget good girl thats cycle
3,0,3,0,1,bet put gram got bitches gram
3,0,2,1,1,bitch goddess thinks owns new york wait lameapocalypses
3,1,2,0,1,burned bitch
3,0,3,0,1,cares tho appreciate lol rt trolling bitch lonely bitch
3,0,3,0,1,come visit pussy good gotta move city within months yall first fuck aint gon work
3,0,3,0,1,dont get emojis bag emojis pussy shit
3,1,2,0,1,dont wanna fuck wanna fuck wrist tell like young dro fuck dat bitch
6,1,5,0,1,even hoe name
3,0,3,0,1,feelin young niggah
6,1,5,0,1,fuck cause aint bitch
3,0,3,0,1,fuckin wit young niggah
3,0,3,0,1,get bunch money spend drugs mobbin bitches never fall love
3,0,3,0,1,give away pussy like loose change
3,0,3,0,1,gon look bitches like terms conditions
3,1,2,0,1,gonna pop pussy real niggaa
6,0,6,0,1,got arrested domestic violence ugh bitch _
3,1,2,0,1,got ass bitch got hips bitch got thighs bitch fine bitch bad way live
6,4,1,1,0,got every niggah lookin like dam
3,0,3,0,1,got like fuck bitch
3,0,0,3,2,zebra tights take home bag mom
3,0,3,0,1,mall balling bitch buy something
3,0,3,0,1,whore ho
3,0,2,1,1,wanna run around city make memories barely remember id allow talk pussy power
3,0,3,0,1,want pussy ate aint gon text u back afterwards rt wants hang
3,0,3,0,1,kept whispering ear jasmin damn finei said bitch jasmin
3,1,2,0,1,know ex bitch think got next fucced gang niggas threw pussy dec
3,1,2,0,1,know im niggah
3,0,3,0,1,like bitch know got next yasss
3,0,3,0,1,like argue sent dat bitch law school
3,0,3,0,1,make wanna take things slow cant even trust hoe
3,1,2,0,1,must know got followers breh bitch gotta get fuck outta vip section dawg decreasing value
3,0,3,0,1,reps yeah baddest bitches x
3,0,3,0,1,said aye whass hannin lil bitch lol
3,0,3,0,1,said pop u make rain said bitch im water bearer bring da flood ill make drown
3,1,2,0,1,said dont like fact smoke cigarettes well sorry mrsladybitch dont like fact youre hoe
3,0,3,0,1,said bring bitch mine done
6,0,6,0,1,say pussy hairy wana see
3,0,3,0,1,say thing bitches
3,0,3,0,1,say want nigga like bitch mad cause cant wifey
3,0,3,0,1,say married well say pussy hairy wanna see
3,0,3,0,1,says act different thinks bad bitches naw babe thought misses
3,0,3,0,1,sent one back aint even read cause pussys pussy get need
3,0,3,0,1,sharing hoe know though least hope lmao
6,1,1,4,2,sounded like bird crowing
3,0,2,1,1,suckin dick cuz im pretty bitch
3,0,3,0,1,talkin shit bitch look like linebacker messinwithsasquach
3,0,3,0,1,reason im quick dip bitch
6,0,6,0,1,think bad bitch meaner
3,0,3,0,1,threw pussy circle wanted throw pentagon tho
3,0,3,0,1,told love looked said bitch stop
3,0,3,0,1,told trust bitches watch yo homies
3,0,1,2,2,trash tho
3,1,2,0,1,tried get rob wop bitch critical
3,0,0,3,2,unfollowed said cried watching dawn apes lmaooooooo
3,0,3,0,1,used fuck wit aap shortsaid know bitch way back
3,0,3,0,1,wanna talk shit friendship fuck bitch hope u offended
3,1,2,0,1,like ima need write statement bitch write diet always old people trying snitch bitch
3,0,3,0,1,wonder im hoes
3,0,3,0,1,shes key world peace rt hippo pussy magnet gawd
3,0,3,0,1,shes dumb bitch shouldve said extra shit unnecessary lol relationship goals
3,0,3,0,1,shes aint bitch shes tired bullshit attitude towards based upon treat
3,0,1,2,2,shes definitely kardashian bird rt
6,0,0,6,2,shes mad cuz big toe looks like angry bird haha
3,0,0,3,2,sheehey back door cuts still go un guarded iu hoosierhoops hoosiers
3,2,1,0,0,sheeple like oh racist sexist teabaggerswho elected two old white men
3,0,3,0,1,shiiiit drops couple extra dollars hoe get brazilian gotsta spend money make money
6,0,6,0,1,shine hoes
3,0,3,0,1,shine hoes let em know run shit
7,0,7,0,1,shine hoes let em know run shit
3,0,3,0,1,shirley temple bad bitch age well
3,0,3,0,1,shit stalkers obsessed bitches crazy ex bitches life wonderful
3,0,3,0,1,shit fucking retarded one wants see shit
3,0,3,0,1,shit trash
3,0,3,0,1,shit seth says fatter cunt
3,0,3,0,1,shit gay bitches come witcha girl tonight
6,0,6,0,1,shittin old hoes
6,2,4,0,1,shoot dat nigga n shordy bitch
6,0,6,0,1,shoot dice let yo hoe fade
3,0,2,1,1,shoot wit yo niccas da type throw da pistol
3,1,2,0,1,shoot nigga amp shorty bitch
3,3,0,0,0,shoot nigga shorty bitch
3,1,2,0,1,shoot shorty bitch
3,0,0,3,2,short answer yes sage grouse rebellion obama use two small birds limit oil drilling west
3,0,3,0,1,shot main bitches side bitches
3,0,0,3,2,oscar go computer turned ape nothe computerscience major movie
3,0,0,3,2,worried lady behind building talking crow
3,0,3,0,1,expect good pussy good good pussy tampico drinker
3,0,0,3,2,take nap though kill mocking bird nah
3,0,3,0,1,tell hoe look like cdfuuu
3,1,2,0,1,shoulda put retard mikey ahs freakshow
3,0,3,0,1,shouldnt living rt stank pussy never ate
3,0,3,0,1,shout babes love bitch
3,0,3,0,1,shout everyone puts retarded ass appreciate
3,0,3,0,1,shout ungrateful inconsiderate bitches im taking shot yea
3,0,2,1,1,shoutout brooklyn gal gas way atlantic mess ghetto girls working target
9,0,9,0,1,shoutout real bitch
3,1,2,0,1,shoutout mamma cause aint raise hoe
3,0,3,0,1,shoutout bitch unfollowing like didnt noticed like pics unlike
3,0,3,0,1,shoutouts main bitches amp side bitchess
3,0,3,0,1,shouts goth bitches
3,1,2,0,1,shouts ass bitches never give nigga hard time
3,1,2,0,1,show last night badass thanks everyone came didnt come youre retard unless cock sparrer
3,0,3,0,1,shower rod hoe
3,0,3,0,1,shreks bitches
3,1,2,0,1,shrug maybe canadian bitch thing
3,0,3,0,1,shut fuck quit pussy hahahah
3,1,2,0,1,shut fuck fucking cunt
3,0,3,0,1,shut fuck sent sister picture mini brownie like shroom like wish
3,0,0,3,2,shut birds bed time
3,0,3,0,1,shut bitch wasnt gonna roast
6,0,6,0,1,shut bitch swallow
3,0,3,0,1,shut bitch beat sister
3,0,3,0,1,shut bitch im trying sleep
3,2,1,0,0,shut faggot
3,0,3,0,1,shut hoe
3,0,3,0,1,shut yo new year new lookin ass bitch
3,0,3,0,1,shut yo mesquito lookin ass poped bitch
3,1,2,0,1,shutup faggot rt fumble took
3,0,0,3,2,shy girls gtgt
3,0,2,1,1,shy glizzy sound dumb shit know nothing bout medellin
3,0,0,3,2,shy singer surprises melts simons heart damn beautiful almost cried
6,1,0,5,2,shylock amp wongs incidents democrat bigotry weeks media mum via
3,1,0,2,2,shylock amp wongs incidents democrat bigotry weeks media mum via
3,0,3,0,1,shyt b pissing rt ugh cannot stand bitches like smh
3,1,2,0,1,shyyyyyt hours aint hoe fulltimehr plus overtime benefits sounds real good
3,1,2,0,1,sick hearing ap kids bitch oh poor gpa one cares
3,2,0,1,0,sick coon antics rt accuracy rt henny gt water
3,0,2,1,1,side bitches basically new relationships startedan addition problems already primary woman
6,0,6,0,1,side hoes need rounds rt always play stupid hoe song back back
3,0,1,2,2,sierra almost got caught ole hick
3,0,0,3,2,sighs relief beijing guoan fans amp chinas govt club nips japanese rival tense match football
3,0,2,1,1,sike naw love big smelly hoes doe
3,0,3,0,1,silly bitch shit never sleeps huh
3,0,2,1,1,simple minded hoe
3,0,3,0,1,simply cani deal confrontation back away cunts get aw nasty towards changed lot past years tbh
3,0,0,3,2,sinai jihadi group beheads accused spies jews via
3,0,3,0,1,since lot lil bitches wanted add h hashtag tweets ill shit back votesos
4,1,3,0,1,since youngin bitch niggas
3,0,3,0,1,since bitches love callin ex girlfriends names much ima start callin names niggas fucked
3,0,3,0,1,since cats lick time great eattin pussy
3,0,3,0,1,since girl like argue sent bitch law school
3,1,2,0,1,since niggaz throwing subs nigga lame nigga bitches getting fucked
3,0,2,1,1,since gave pussy ass getting fatter
3,0,3,0,1,since hoes wanna childish
3,1,2,0,1,single colored man looking fo single white woman fat ok im nigga
3,0,3,0,1,single like dollar fucking bitches like im slater aww mane
3,0,3,0,1,siri terrible cunt
3,0,3,0,1,sis said go sleep said bitch b day aint sleeping
3,0,3,0,1,sit face u h eat da pussy say grace
3,0,3,0,1,sit fuck bitch rt stfu rt yall act like doesnt get cold denver
3,0,0,3,2,sitting alone watching white chicks pants fuzzy blankets tea turn
3,2,1,0,0,sitting bar work watching walking dead fucking wetbacks decide come amp turn spic music jesus christ
3,0,1,2,2,sitting deck enjoying stoneipa watchingsmelling neighbors burn trash missouri
3,0,1,2,2,sitting deck enjoying stoneipa watchingsmelling neighbors burn trash missouri
3,0,3,0,1,sitting next neighborhood crazy bitch amp keeps randomly busting laughing
3,0,0,3,2,sixten shoved like oreos throat
6,0,6,0,1,skinny girls gotta go couple rounds pussy
3,0,3,0,1,skippin spanish class rest week fuck dat bitch
3,0,0,3,2,skippy kats fezbandname
3,0,3,0,1,skylar needs go back clarenceville taking hoes
3,0,1,2,2,slack jawed yokel husband
3,0,3,0,1,slap hoe rusty axe ash blunts ass
3,0,3,0,1,slap hoes rake fake make great cake illuminati
3,0,3,0,1,slap bitch fundidnt know beer wasnt bad
3,0,3,0,1,slaw ass team time start dat bitch ova
4,0,4,0,1,slide hoe dms like
3,0,3,0,1,slide pussy like surfboard
3,0,3,0,1,slide bitch dms like
3,0,3,0,1,slim hines lil bruda ainn bout bitch yu figure
6,2,3,1,1,slim niggah know love em thick
3,0,3,0,1,sloppy ignorance pockets come lil bitch want sloppy toppy
3,0,3,0,1,sloppy ignorance pockets come lil bitch want sloppy toppy
3,1,2,0,1,slowbros hoes
3,0,3,0,1,slut aint playin go find white crayon color fuckin zebra
3,0,3,0,1,slut ass queen bee bitch
3,0,3,0,1,slut opp thot hoe
3,0,3,0,1,sluts hoes neededrespect services
3,0,3,0,1,smack hoes ass like birthed bitches
3,0,2,1,1,smashed werewolf chick thought related felt guilty later discovered didnt know ho
3,0,3,0,1,smellin good bitches wanna hug
3,0,3,0,1,smfh rt trashslow fuckcant even get nike release
3,0,3,0,1,smfh boy sound like hoes rt idk everybody hating puerto rican princess
3,0,3,0,1,smh ampamp bitches bitch ass niggahs
3,2,1,0,0,smh hate hoe
6,0,6,0,1,smh niggah
3,2,1,0,0,smh queer
3,2,1,0,0,smh u niggers amp ur music knowledge
3,0,3,0,1,smh dreamed faggot wow rt dream lmfao start bottom
6,1,4,1,1,smh go play dreamcast rt hate playing someone home trash ass default broadcast cam k camera goat
3,0,3,0,1,smile bitches hate
3,0,3,0,1,smile hoes hate
3,0,3,0,1,smoke good weed bad bitch
6,0,6,0,1,smoke good weed bad bitch give good girl bad habits
6,0,6,0,1,smoke sesh niggah u mean
3,0,3,0,1,smoke sum bitch
3,0,3,0,1,smoke summm bitch
3,0,3,0,1,smoke wit bitch nap let play music bet turn boosie slow shit
3,0,3,0,1,smokin loud yo ass panicking wwn show hoes start vanishing
3,0,3,0,1,smokin stuntin riding round town wit bitch bad dont mean nothing
3,0,3,0,1,smoking brooklyn got high giraffe pussy
6,0,0,6,2,smuggled letter gaza tunnel digger details suffering hamas rule via
3,0,3,0,1,smurf real cat bitch
3,0,3,0,1,snakes slithered coil rt hoes aint loyal
3,0,3,0,1,snapchat bitches jaceyjanette
3,1,2,0,1,sneaky hoes
3,0,3,0,1,snoop hoes
3,0,3,0,1,already dont fuck dude nice im humoring bitch crossed line first motherfucking
3,2,1,0,0,decided drive good walmart colored folks dont go bc food
3,0,3,0,1,figure ive bitch lately
3,0,2,1,1,guess want ghetto dad poor morals standards grandfather poor great man tho
3,0,3,0,1,guess im snapchat snapchat bitches danvii idea
3,0,3,0,1,guess girls psycho bitches dgaf days smh yall dumbdont even know psycho tf outta
3,0,3,0,1,spray huge ass wasp nest outside backdoor maaan bitches mad fuck
3,0,3,0,1,keep cool back mind im like des hoes come mf porch like ik dem
3,0,3,0,1,made hey short cut pussy lips anns phone
3,0,3,0,1,seen sweater flashy wanna get gotta get say boyfriend bitch puppies
3,0,3,0,1,swore school closed bitch open im home
3,0,3,0,1,gotta find new house land lord bitch getting waaaay better house good lol
3,0,0,3,2,im tedgibson ted getting hair colored right beside heeeey
3,0,0,3,2,ive pretty paranoid cooling weather bringing abundance birds austin nyc philadelphia
3,0,0,3,2,politico says rney win goes gallup thing lmao teabaggers morningjoe
3,0,3,0,1,sterling bitch gotta hoe aye paid youremad dont blame bitch half black
3,0,1,2,2,cracker playing guitar thank saturday night
3,1,2,0,1,apparently amp eric fucced amp fuccing every nigga great yall bitches whoppin amp talkin behind blocced twitters
3,0,3,0,1,work today got called cracker ass bitch lol
3,0,2,1,1,basically reflected lot make fire bitch day day
3,0,3,0,1,bitch shoot look better blank stare get shanked pancreas
3,0,2,1,1,buy another round tried shut us bout hour ago still bitch early late follow
3,1,2,0,1,excited white trash bash party tonight
3,0,3,0,1,excited tomorrow amp saturday amp lazy bitch sunday
3,0,3,0,1,far ive seen bad bitches talkn bout mansion lan wtf
3,0,3,0,1,far today every time try load article blaze twitter site crashes wtf selibus cunt
3,1,2,0,1,fucking thirsty championship welcome fucking traitor open arms haha fucking heart ass pussy organization
3,0,2,1,1,ghetto
3,0,3,0,1,glad found good girl dont deal wild ass hoes nowadays ratchets
3,0,0,3,2,bought condoms party rite aid lady gave dirty look came back bought trash bags imagineherface
3,0,3,0,1,dreads tattoos beard id get bitches
9,0,9,0,1,girl gets drunk hoe shitits rape
3,0,2,1,1,term wigger someone chooses listen hip hop act certain way cause interests race
3,0,2,1,1,jealous parents bryce gone rednecks paychecks weekend shouldve gone
3,0,3,0,1,jus dont faithful cus u never kno bitch lmao
3,0,3,0,1,chill hoe
3,0,0,3,2,lets see look like without filters colored contact lenses followers dying know
3,2,1,0,0,many bitches one sentence fixitjesus
3,1,2,0,1,many bitches think theyre much hotter
3,2,0,1,0,many hoes whipped would thought still slavery
3,0,2,1,1,many shady bitches secret thirst alive
3,1,0,2,2,many weird people ghetto time
3,0,1,2,2,much ucla team beat trash
3,1,0,2,2,much going hypocrisy doesnt sit well redneck family central illinois black bieber
3,1,2,0,1,much white trash demo derby
6,0,6,0,1,coworker yellin coworker im like talkin cuz wanna bktrack like bitch
3,0,0,3,2,daughter seen charlie villanueva questions
3,1,2,0,1,dumb ass screams fuck redskins big ass echo filled parking garage
3,0,0,3,2,light amp door closed mom walks turn lights tells take trash morning walked light
3,0,2,1,1,mom told put drug paraphernalia trash shitty life stoner cop mom im pretty upset
3,1,2,0,1,niggas wanna bitches shit wearing flowers shit smh yall niggas gay
3,2,1,0,0,niggers really believe phelps smokin regular huh tell amp ill log night
3,0,3,0,1,aint nobody got type like bad bitches huhwell yo baby momma never mind
3,0,1,2,2,trill trash cus asap said ok
3,0,3,0,1,wanna lie hes fuccing joke ajay gotta whole bitch oml trynna argue wit amp shit like fir boi
3,0,2,1,1,people donate plasma feed drug addiction donate get money save lives whaddup bitches
3,0,3,0,1,pissed forgot saiyan bitches infio gave ne ig tioo fuck
3,0,0,3,2,real unreal lol yankees worldseries andcounting mlb mlbtheshow
3,0,3,0,1,scared orientationi hate meetin new peopletheyre gonna think im quiet girl really im craziest bitch theyll ever meet
3,1,2,0,1,sick fake ass hoes
3,0,3,0,1,bitch flipped letting infront mee okay
3,0,3,0,1,pussy dont cream cum
3,0,3,0,1,flash pops dawson pops think mighta actually killed mom cuz gail lying cheating bitch
3,0,3,0,1,dumb bitch opinion bout wtf post instagram time took write post
3,0,3,0,1,tired mom making stay finished drinking another beer better chug shit
3,0,3,0,1,fat toothless sack chasing bitch yelled busted ass van window fuck get real job
3,1,2,0,1,toodles bitches goodnight
3,0,2,1,1,chris brown talking bout hisself said hoes aint loyal
3,0,0,3,2,even two full games season fairweather whining already full effect yankees
3,1,2,0,1,weird word cunt offensive countries yet country reference somebody like whos cunt
3,0,3,0,1,hoe city make happy move montana happy rest yall days
6,1,5,0,1,yall give farwells lulu yet shit kris ok bitches ok
3,0,3,0,1,yall hoes still surfboardn tub nah
6,0,5,1,1,yesterday ran dude went high school amp used skinny hell omg fucker slit tires years ago
3,0,0,3,2,dont want see true life story american heroes bizzy lazy krayzie amp wish wanna watch hillbillies shoot pumpkins
3,0,3,0,1,females feel like ok dress like hoe smh hope dont daughter please god
3,0,3,0,1,still dont suck dick eat pussy
3,0,3,0,1,bronyfolk far wide throwing bitch fits equestriagirls must one isnt looks interesting
3,0,0,3,2,get something closely approximating full bird paradise yoga pose time make ragdoll cosplay
3,0,0,3,2,flappy bird game
3,1,2,0,1,olympics brazil yet mean yay sports stop looking like queer goredskins
3,0,3,0,1,sohello kitty really chicken boo bitch
3,0,3,0,1,soap wish pussy tho rt beard smell like
3,0,2,1,1,social media post rival social media app shall never let word edited appear next facebook status double read bitch
3,0,3,0,1,social networks ruin bitches game
3,0,3,0,1,sock pussy like im vegeta
3,2,1,0,0,soetoroobama moving country forward w vision vision downsize oppressive country get even w whitey war
3,0,3,0,1,soft niccas usually send hate thru bitches jealous instagram niccas hatin ya pictures
6,2,4,0,1,soft niggas usually send hate threw bitches
3,1,2,0,1,sold weed bitch whos gonna lawyer bet shell niggas back
3,0,3,0,1,sombody bring pussy
3,0,3,0,1,dont cross bitches
3,1,2,0,1,army females bitch everything
3,1,0,2,2,douche cubs redneck cubs fan freaked asking bites bloody berk hes like
3,0,0,3,2,jihadi posted bio isis boss mr awad excellent sociological info cant thank himher enough gift
6,0,0,6,2,oval pink blue yellow
3,1,2,0,1,bitch niggas drumlin sprayed water ran away fucking pussies
3,0,3,0,1,bitches relentless curve hundred times still wants dick
3,0,3,0,1,bitches barely respect
3,0,3,0,1,bitches curve game serious
3,0,2,1,1,bitches luck men lmao maybe youre problem sweetheart cant fault lol
3,0,3,0,1,bitches need get life
3,0,3,0,1,bitches truly aint shit
3,0,0,3,2,black people live entirely different world everything peaches cream apparently take rose colored glasses
3,0,3,0,1,call trickn call hangn ima handle business n knock dat pussy
3,0,3,0,1,croquettes hoes
3,0,3,0,1,girls think bitch attitude attractive tf made think
3,1,2,0,1,guy orientation got asked top favorite music artists first thing bitch said usher
3,0,3,0,1,ho hitting wife lol
9,1,8,0,1,hoes tweet make mad lol
3,2,1,0,0,lying ass hoes lol
3,0,3,0,1,movies made facilitate dudes pick girls think side box lil nigguh
3,1,2,0,1,niggah said sugapuss lastnight
6,1,5,0,1,niggahs save hoes aint heroic
3,0,3,0,1,niggas beat bitch get point across mentally fuck w ignore
3,2,1,0,0,niggas save hoes
3,0,3,0,1,ice melted car cause dumb fuck decided wanted strike conversation wit fat ugly bitch smfh
3,0,3,0,1,hoes loyal
6,0,6,0,1,hoes deserve kick vagina lucky aint tryna loose shoe
3,0,2,1,1,hoes need hop high horses seem riding
3,1,2,0,1,hoes everybody
3,2,1,0,0,hood negros dont deserve bail money way visiting jail
3,0,3,0,1,niqqa straight pussy whipped
3,0,3,0,1,sex gifs fucking retarded
3,0,3,0,1,yall females undercover hoes
3,0,3,0,1,yall gorgeous women aint gorgeous realize got ugly bitch attitude
3,0,3,0,1,yall popular cuz yall name bitches ugly
3,0,3,0,1,bitches dumbbbb
3,0,3,0,1,girls wifey halloween since yall hoes year
3,0,3,0,1,people bitch ass niggas amp stay far away
3,0,3,0,1,people constantly pessimistic unattractive like much bitch dont start changing
3,1,2,0,1,rednecks raced freeway gt_e
3,0,3,0,1,thots never learn gooooo awaaaaay hoe
3,0,3,0,1,women straight bitches
3,2,1,0,0,somebody couldve like aye man dropped money nooooooo fucking broke faggots selfish bastards hate yall
3,0,3,0,1,somebody help bitch nigga bye want something say
3,3,0,0,0,somebody please choke fucking retard keeps yelling mashed potatoes tool pgachampionship
3,1,2,0,1,somebody tell nigggas ima keep fuckin hoes ima keep rockin shows
3,1,2,0,1,somebody tell pussy niggas got em
3,0,3,0,1,somebody tell pussy niggas got em got em
3,0,3,0,1,somebody toss bitch dasani something gurl thirsty
3,0,0,3,2,someone household wants die get excited enjoy couple oreos someone left one one friggin oreo
3,0,3,0,1,someone bitch slap lake see fb tomorrow suspect hard core gop friends
3,0,2,1,1,someone came amp told pulled hoes today pissed thats fucking false sad
3,0,0,3,2,someone come take brownies away eat whole pan
3,1,2,0,1,someone needs get boring nike fag stage
